10	1	0
11	1	0
12	1	0
13	1	0
14	1	0
15	1	0
16	1	0
17	1.1666666667	0.3726779962
18	3.1666666667	2.3392781413
19	5.6666666667	6.5489609015
20	8	7.4386378681
21	13.6666666667	14.079141388
22	35.5	31.5211569162
23	100.8333333333	61.9419531138
24	331.6666666667	286.4906436324
25	824.3333333333	275.3740889933
26	1000	0
27	1000	0
28	1000	0
29	1000	0
30	1000	0
31	1000	0
32	1000	0
33	1000	0
